category,image_idx,dino_hit,dino_norm_dist,dino_smoothness,dino_coherence,dino_spread,sam_hit,sam_norm_dist,sam_smoothness,sam_coherence,sam_spread,radio_hit,radio_norm_dist,radio_smoothness,radio_coherence,radio_spread
berry_bowl,00,True,0.17557645346015172,0.14510392,0.18309859154929578,3.7445255474452557,True,0.15981700293003398,0.1516066,0.9420131291028446,4.470731707317073,False,0.4346113966581614,0.16981877,0.9408284023668639,3.9611650485436893
berry_bowl,01,True,0.2939807866314266,0.13237046,0.2,3.3284671532846715,False,0.26416854297090103,0.13171922,0.3620253164556962,3.073170731707317,True,0.13735290913280598,0.16354103,0.6699029126213593,3.8446601941747574
berry_bowl,02,True,0.2228056156466892,0.13899824,0.3,2.9562043795620436,False,0.2044513039799352,0.13617773,1.0,4.390243902439025,True,0.15396761742937815,0.17274795,0.6237623762376238,5.12621359223301
berry_bowl,03,False,0.6388425091929797,0.1164079,0.8333333333333334,2.759124087591241,False,0.8516888512525814,0.12770353,0.34606741573033706,2.419512195121951,False,0.5769529065461638,0.14653395,1.0,2.970873786407767
berry_bowl,04,True,0.20428185982899014,0.13394848,0.36363636363636365,2.9197080291970803,True,0.04125139089730499,0.13927877,0.2857142857142857,3.3268292682926828,True,0.15919195886598575,0.1620193,1.0,2.7766990291262137
berry_bowl,05,True,0.15633082299761542,0.12982428,0.14285714285714285,2.372262773722628,True,0.16351466319697278,0.13045017,0.47836538461538464,5.617073170731707,True,0.08586799285258506,0.16468216,0.89,3.466019417475728
can,00,False,0.3244643743781259,0.15576944,0.21052631578947367,2.5182481751824817,True,0.22216720072530222,0.11232088,0.48535564853556484,3.292682926829268,True,0.21958436919900134,0.13648057,0.25925925925925924,2.650485436893204
can,01,True,0.232685618426875,0.14776912,0.19230769230769232,2.5182481751824817,True,0.23757370852304335,0.1107955,0.3375,1.946341463414634,True,0.16882224940424098,0.12179313,0.125,2.7184466019417477
can,02,True,0.18407825448529527,0.13197733,0.46153846153846156,2.167883211678832,True,0.14898971091476784,0.16035464,0.3076923076923077,9.37560975609756,True,0.2125127586786629,0.1220032,0.2,1.4563106796116505
can,03,False,0.9829744225268188,0.13987233,0.25,1.7080291970802919,False,0.9510834118658881,0.11940982,0.35714285714285715,7.2439024390243905,False,0.7505711272352813,0.12683731,0.2222222222222222,1.3592233009708738
can,04,True,0.14793935590767018,0.14866537,0.0,2.5182481751824817,False,0.3660987977760753,0.11167033,0.30970149253731344,3.902439024390244,True,0.25094107388361236,0.12446088,0.14285714285714285,2.3980582524271843
can,05,False,0.5197623630272912,0.11242165,0.0,1.3868613138686132,False,0.7874975194375764,0.1222187,0.7366255144032922,5.2682926829268295,True,0.2790984261581268,0.11361967,0.2222222222222222,1.5533980582524272
candle,00,True,0.2994221426282713,0.090314895,0.5333333333333333,2.627737226277372,True,0.22763424218127204,0.118872814,0.521978021978022,6.546341463414634,False,0.5032392998629089,0.16357164,1.0,6.067961165048544
candle,01,True,0.25142662911237895,0.11455978,0.7727272727272727,1.532846715328467,False,0.4954834233189227,0.14134943,0.7148760330578512,3.317073170731707,False,0.4637430456522984,0.1681301,1.0,1.6407766990291262
candle,02,True,0.017380143400266317,0.13309078,0.7692307692307693,1.635036496350365,True,0.18922033907321978,0.13646346,0.5434782608695652,6.695121951219512,True,0.14964689305270318,0.1832731,0.6818181818181818,1.2815533980582525
candle,03,True,0.13995573661653998,0.17779173,0.625,1.8686131386861313,True,0.15741954547118797,0.14247812,0.3627450980392157,4.660975609756098,True,0.1585301032109047,0.21644941,0.6086956521739131,1.9029126213592233
candle,04,True,0.277156340389369,0.11320811,0.4166666666666667,1.4306569343065694,True,0.32432085776094627,0.16949414,0.7547169811320755,2.970731707317073,True,0.16547840625014892,0.15400761,0.9069767441860465,1.5145631067961165
